Datetime,Ambient Temperature [ºC],Diffuse Radiation [W/m2],Ultraviolet [W/m2],Global Radiation [W/m2],Datetime.year,Datetime.month,Datetime.day-of-month,Datetime.day-of-week,Datetime.hour,Datetime.minute,Datetime.second,B_Optimal - Power DC [W]
2017-01-03T14:07:00Z,15.5,128.37172,22.113816,272.83932,2017,1,3,2,14,7,0,64.5237
2017-01-03T14:08:00Z,15.5,133.39162,19.076366,157.73138,2017,1,3,2,14,8,0,31.93555
2017-01-03T14:09:00Z,15.416668,141.7823,20.149498,192.04192,2017,1,3,2,14,9,0,41.60484
2017-01-03T14:10:00Z,15.383334,139.44842,20.526504,213.22832,2017,1,3,2,14,10,0,48.00381
2017-01-03T14:11:00Z,15.266666,142.65682,20.16526,212.57952,2017,1,3,2,14,11,0,48.6992
2017-01-03T14:12:00Z,15.183334,141.2888,19.804938,197.39128,2017,1,3,2,14,12,0,44.72961
2017-01-03T14:13:00Z,15.1,161.8709,23.827796,354.25892,2017,1,3,2,14,13,0,89.15902
2017-01-03T14:14:00Z,15.1,172.99202,29.565016,609.09992,2017,1,3,2,14,14,0,162.20372
2017-01-03T14:15:00Z,15.150002,170.99952,30.181016,616.36224,2017,1,3,2,14,15,0,163.52776
2017-01-03T14:16:00Z,15.25,168.1876,30.357038,610.25096,2017,1,3,2,14,16,0,160.99517
2017-01-03T14:17:00Z,15.350002,168.08352,30.308828,610.05768,2017,1,3,2,14,17,0,160.58159
2017-01-03T14:18:00Z,15.5,173.14878,30.426056,613.37384,2017,1,3,2,14,18,0,160.76493
2017-01-03T14:19:00Z,15.650002,178.15862,30.28984,611.15144,2017,1,3,2,14,19,0,159.52521
2017-01-03T14:20:00Z,15.8,190.37038,30.061372,608.4174,2017,1,3,2,14,20,0,158.11743
2017-01-03T14:21:00Z,15.8,183.05792,29.875586,613.3296,2017,1,3,2,14,21,0,160.04344
2017-01-03T14:22:00Z,15.8,175.27566,29.598732,614.04584,2017,1,3,2,14,22,0,160.76736
2017-01-03T14:23:00Z,15.8,174.84254,28.473704,592.28056,2017,1,3,2,14,23,0,155.34707
2017-01-03T14:24:00Z,15.8,175.57428,27.39839,540.42968,2017,1,3,2,14,24,0,140.31278
2017-01-03T14:25:00Z,15.8,171.80114,26.809832,512.55852,2017,1,3,2,14,25,0,132.31824
2017-01-03T14:26:00Z,15.8,161.59304,28.56513,588.0772,2017,1,3,2,14,26,0,154.12888
2017-01-03T14:27:00Z,15.8,157.7849,28.683128,598.01124,2017,1,3,2,14,27,0,157.18823
2017-01-03T14:28:00Z,15.8,157.37946,28.482238,597.9384,2017,1,3,2,14,28,0,157.43398
2017-01-03T14:29:00Z,15.816668,155.11926,28.193934,592.50176,2017,1,3,2,14,29,0,156.05779
2017-01-03T14:30:00Z,15.900002,153.13434,27.073844,555.60152,2017,1,3,2,14,30,0,145.51717
2017-01-03T14:31:00Z,15.900002,153.3987,25.0719,488.17392,2017,1,3,2,14,31,0,126.76478
2017-01-03T14:32:00Z,15.900002,147.37846,22.181466,377.006,2017,1,3,2,14,32,0,95.42649
2017-01-03T14:33:00Z,15.883334,148.93614,19.92513,300.327,2017,1,3,2,14,33,0,74.12222
2017-01-03T14:34:00Z,15.783334,152.76544,18.440226,245.31506,2017,1,3,2,14,34,0,58.98306
2017-01-03T14:35:00Z,15.666668,166.89272,20.142474,323.08884,2017,1,3,2,14,35,0,81.63701
2017-01-03T14:36:00Z,15.55,186.94184,22.317376,408.68864,2017,1,3,2,14,36,0,106.05009
2017-01-03T14:37:00Z,15.5,211.26368,21.975276,385.7444,2017,1,3,2,14,37,0,99.01101
2017-01-03T14:38:00Z,15.5,223.74034,25.28289,523.56976,2017,1,3,2,14,38,0,138.13568
2017-01-03T14:39:00Z,15.533334,201.81238,25.201814,531.273,2017,1,3,2,14,39,0,140.92642
2017-01-03T14:40:00Z,15.633332,181.85522,19.011358,262.91516,2017,1,3,2,14,40,0,63.92899
2017-01-03T14:41:00Z,15.7,175.60566,21.718222,410.90796,2017,1,3,2,14,41,0,107.10678
2017-01-03T14:42:00Z,15.7,166.56102,22.558936,449.31996,2017,1,3,2,14,42,0,118.33599
2017-01-03T14:43:00Z,15.7,165.64228,22.269876,426.89608,2017,1,3,2,14,43,0,111.62652
2017-01-03T14:44:00Z,15.7,160.43202,21.875192,401.39576,2017,1,3,2,14,44,0,104.15549
2017-01-03T14:45:00Z,15.7,157.48764,21.676108,380.29588,2017,1,3,2,14,45,0,97.78364
2017-01-03T14:46:00Z,15.65,154.31654,18.009874,193.41272,2017,1,3,2,14,46,0,43.63385
2017-01-03T14:47:00Z,15.55,162.12114,20.285488,309.08024,2017,1,3,2,14,47,0,77.58396
2017-01-03T14:48:00Z,15.450002,155.03462,24.641944,515.59124,2017,1,3,2,14,48,0,137.85637
2017-01-03T14:49:00Z,15.400002,153.81722,24.991662,516.55464,2017,1,3,2,14,49,0,137.93573
2017-01-03T14:50:00Z,15.483334,150.25454,25.346346,538.60304,2017,1,3,2,14,50,0,144.17184
2017-01-03T14:51:00Z,15.5,148.88126,25.212,530.4362,2017,1,3,2,14,51,0,141.71482
2017-01-03T14:52:00Z,15.6,149.41294,25.504992,541.85444,2017,1,3,2,14,52,0,144.52322
2017-01-03T14:53:00Z,15.650002,141.46872,22.072398,378.25624,2017,1,3,2,14,53,0,97.1106
2017-01-03T14:54:00Z,15.716668,146.05456,16.9775,158.83308,2017,1,3,2,14,54,0,33.89346
2017-01-03T14:55:00Z,15.766666,152.2845,17.359148,186.95556,2017,1,3,2,14,55,0,41.98561
2017-01-03T14:56:00Z,15.683334,159.21268,20.68762,363.39908,2017,1,3,2,14,56,0,93.75909
2017-01-03T14:57:00Z,15.6,152.07588,22.412428,459.20524,2017,1,3,2,14,57,0,122.32861
2017-01-03T14:58:00Z,15.6,145.94348,21.716364,435.17264,2017,1,3,2,14,58,0,115.73124
2017-01-03T14:59:00Z,15.5,149.01776,18.62882,301.8686,2017,1,3,2,14,59,0,77.89631
2017-01-03T15:00:00Z,15.5,153.58808,16.709378,227.2373,2017,1,3,2,15,0,0,57.70869
2017-01-03T15:01:00Z,15.416668,152.41656,15.259016,161.36036,2017,1,3,2,15,1,0,39.10148
2017-01-03T15:02:00Z,15.400002,152.54696,15.17854,161.76686,2017,1,3,2,15,2,0,39.40228
2017-01-03T15:03:00Z,15.3,156.09124,15.212188,167.48858,2017,1,3,2,15,3,0,41.52551
2017-01-03T15:04:00Z,15.25,161.80304,15.289814,177.59706,2017,1,3,2,15,4,0,44.73435
2017-01-03T15:05:00Z,15.2,168.77034,15.724362,205.27894,2017,1,3,2,15,5,0,53.0221
2017-01-03T15:06:00Z,15.1,172.03162,19.16371,390.28524,2017,1,3,2,15,6,0,107.49692
2017-01-03T15:07:00Z,15.1,155.57578,18.804616,374.10124,2017,1,3,2,15,7,0,103.12732
2017-01-03T15:08:00Z,15.1,152.51788,16.101908,240.10528,2017,1,3,2,15,8,0,64.26237
2017-01-03T15:09:00Z,15.1,155.38324,15.875612,234.83564,2017,1,3,2,15,9,0,62.83795
2017-01-03T15:10:00Z,15.166668,164.81826,16.559238,277.34878,2017,1,3,2,15,10,0,74.96886
2017-01-03T15:11:00Z,15.2,169.06334,16.450338,278.59506,2017,1,3,2,15,11,0,75.29207
2017-01-03T15:12:00Z,15.2,169.22598,15.306026,236.62446,2017,1,3,2,15,12,0,63.48696
2017-01-03T15:13:00Z,15.2,166.67816,14.137272,198.45598,2017,1,3,2,15,13,0,52.96542
2017-01-03T15:14:00Z,15.15,157.49974,14.11274,208.37722,2017,1,3,2,15,14,0,56.50903
2017-01-03T15:15:00Z,15.1,145.23268,13.66188,198.20204,2017,1,3,2,15,15,0,54.29718
2017-01-03T15:16:00Z,15.1,139.52296,12.620956,163.0843,2017,1,3,2,15,16,0,44.63076
2017-01-03T15:17:00Z,15.1,140.19112,12.02187,156.47274,2017,1,3,2,15,17,0,43.3055
2017-01-03T15:18:00Z,15.033334,142.42058,11.821922,161.45308,2017,1,3,2,15,18,0,45.38229
2017-01-03T15:19:00Z,15.0,138.65776,11.832962,166.29794,2017,1,3,2,15,19,0,47.10733
2017-01-03T15:20:00Z,14.983334,137.87572,11.414272,156.45274,2017,1,3,2,15,20,0,44.6178
2017-01-03T15:21:00Z,14.900002,142.79568,13.497132,286.07834,2017,1,3,2,15,21,0,83.22093
2017-01-03T15:22:00Z,14.900002,139.56834,12.8994,253.9848,2017,1,3,2,15,22,0,73.89145
2017-01-03T15:23:00Z,14.900002,139.48702,11.357086,164.39616,2017,1,3,2,15,23,0,47.5274
2017-01-03T15:24:00Z,14.900002,140.21858,11.102932,152.30992,2017,1,3,2,15,24,0,44.0177
2017-01-03T15:25:00Z,14.900002,143.23832,11.220394,156.70082,2017,1,3,2,15,25,0,45.20245
2017-01-03T15:26:00Z,14.900002,139.5036,11.184062,148.08078,2017,1,3,2,15,26,0,42.58507
2017-01-03T15:27:00Z,14.900002,135.24562,11.38374,144.38758,2017,1,3,2,15,27,0,41.22984
2017-01-03T15:28:00Z,14.85,127.54434,11.578576,138.55826,2017,1,3,2,15,28,0,39.47321
2017-01-03T15:29:00Z,14.8,123.3292,11.82323,142.0434,2017,1,3,2,15,29,0,40.54067
2017-01-03T15:30:00Z,14.8,130.15876,12.152714,154.85186,2017,1,3,2,15,30,0,44.04845
2017-01-03T15:31:00Z,14.8,142.72444,12.366244,164.37576,2017,1,3,2,15,31,0,46.56647
2017-01-03T15:32:00Z,14.7,142.34972,12.545274,164.98312,2017,1,3,2,15,32,0,46.94915
2017-01-03T15:33:00Z,14.7,137.69136,12.589006,156.70302,2017,1,3,2,15,33,0,44.35132
2017-01-03T15:34:00Z,14.7,137.68854,12.757246,157.71482,2017,1,3,2,15,34,0,44.45265
2017-01-03T15:35:00Z,14.7,143.7541,12.980434,165.56822,2017,1,3,2,15,35,0,46.54293
2017-01-03T15:36:00Z,14.7,153.06386,13.09679,171.61242,2017,1,3,2,15,36,0,48.14251
2017-01-03T15:37:00Z,14.7,157.75244,13.03484,168.39476,2017,1,3,2,15,37,0,47.12194
2017-01-03T15:38:00Z,14.7,159.74554,13.048694,167.27576,2017,1,3,2,15,38,0,46.71454
2017-01-03T15:39:00Z,14.7,162.41004,13.090906,169.06746,2017,1,3,2,15,39,0,47.18032
2017-01-03T15:40:00Z,14.7,168.3958,13.164144,173.5456,2017,1,3,2,15,40,0,48.39833
2017-01-03T15:41:00Z,14.7,170.4135,13.232974,177.29182,2017,1,3,2,15,41,0,49.45981
2017-01-03T15:42:00Z,14.7,173.02706,13.3099,181.79604,2017,1,3,2,15,42,0,50.74037
2017-01-03T15:43:00Z,14.7,178.53182,13.421346,188.19438,2017,1,3,2,15,43,0,52.5252
2017-01-03T15:44:00Z,14.7,183.10296,13.533156,194.43126,2017,1,3,2,15,44,0,54.27479
2017-01-03T15:45:00Z,14.7,185.05792,13.698474,201.87098,2017,1,3,2,15,45,0,56.38148
2017-01-03T15:46:00Z,14.7,187.23298,14.285506,235.52516,2017,1,3,2,15,46,0,66.23763
2017-01-03T15:47:00Z,14.766668,187.50812,15.00259,281.97006,2017,1,3,2,15,47,0,79.73077
2017-01-03T15:48:00Z,14.8,187.41474,14.806078,259.37146,2017,1,3,2,15,48,0,72.69194
2017-01-03T15:49:00Z,14.8,190.88726,14.27326,227.80352,2017,1,3,2,15,49,0,63.32693
2017-01-03T15:50:00Z,14.8,195.84852,14.151134,226.13818,2017,1,3,2,15,50,0,62.87163
2017-01-03T15:51:00Z,14.816668,198.95354,13.813294,215.6804,2017,1,3,2,15,51,0,59.87562
2017-01-03T15:52:00Z,14.833334,196.21344,13.604666,211.30158,2017,1,3,2,15,52,0,58.73908
2017-01-03T15:53:00Z,14.8,191.2932,13.389202,203.28002,2017,1,3,2,15,53,0,56.7044
2017-01-03T15:54:00Z,14.8,185.60084,13.227318,197.23548,2017,1,3,2,15,54,0,55.10063
2017-01-03T15:55:00Z,14.8,182.06018,13.090542,195.8636,2017,1,3,2,15,55,0,54.90637
2017-01-03T15:56:00Z,14.8,179.19834,12.923484,197.1483,2017,1,3,2,15,56,0,55.58106
2017-01-03T15:57:00Z,14.8,175.58308,12.684746,197.23698,2017,1,3,2,15,57,0,55.98354
2017-01-03T15:58:00Z,14.8,171.93398,12.415906,196.18598,2017,1,3,2,15,58,0,56.06486
2017-01-03T15:59:00Z,14.8,167.15576,12.105332,193.66118,2017,1,3,2,15,59,0,55.75355
2017-01-03T16:00:00Z,14.8,164.88,11.866726,194.66716,2017,1,3,2,16,0,0,57.45221
2017-01-03T16:01:00Z,14.8,165.08254,11.5892,193.0168,2017,1,3,2,16,1,0,57.28751
2017-01-03T16:02:00Z,14.8,169.86802,11.452274,202.27082,2017,1,3,2,16,2,0,60.31299
2017-01-03T16:03:00Z,14.8,174.4312,11.88312,248.3737,2017,1,3,2,16,3,0,74.27355
2017-01-03T16:04:00Z,14.8,176.31048,11.342236,222.93206,2017,1,3,2,16,4,0,66.88732
2017-01-03T16:05:00Z,14.8,178.44982,10.942982,206.63794,2017,1,3,2,16,5,0,62.20924
2017-01-03T16:06:00Z,14.833334,179.40778,11.459996,271.93908,2017,1,3,2,16,6,0,82.06227
2017-01-03T16:07:00Z,14.900002,176.1094,11.158516,261.29934,2017,1,3,2,16,7,0,78.865
2017-01-03T16:08:00Z,14.900002,173.06098,11.147102,275.0224,2017,1,3,2,16,8,0,83.27971
2017-01-03T16:09:00Z,14.900002,166.74806,11.291562,300.1633,2017,1,3,2,16,9,0,91.16485
2017-01-03T16:10:00Z,15.0,157.33626,11.044742,280.30508,2017,1,3,2,16,10,0,84.94483
2017-01-03T16:11:00Z,15.033334,150.79306,10.195038,206.65438,2017,1,3,2,16,11,0,62.70063
2017-01-03T16:12:00Z,15.1,145.4998,9.574514,166.53214,2017,1,3,2,16,12,0,50.61619
2017-01-03T16:13:00Z,15.033334,137.7589,9.280594,152.90944,2017,1,3,2,16,13,0,47.09814
2017-01-03T16:14:00Z,15.0,129.18832,9.05162,141.03714,2017,1,3,2,16,14,0,43.92543
2017-01-03T16:15:00Z,14.966668,121.42136,8.895424,133.0836,2017,1,3,2,16,15,0,41.88497
2017-01-03T16:16:00Z,14.900002,114.44004,8.769322,126.96082,2017,1,3,2,16,16,0,40.51037
2017-01-03T16:17:00Z,14.900002,106.31156,8.670124,120.41786,2017,1,3,2,16,17,0,38.70976
2017-01-03T16:18:00Z,14.8,100.72754,8.587818,117.35178,2017,1,3,2,16,18,0,38.36076
2017-01-03T16:19:00Z,14.8,95.658424,8.720982,138.53956,2017,1,3,2,16,19,0,44.98677
2017-01-03T16:20:00Z,14.8,90.914144,8.826324,159.66728,2017,1,3,2,16,20,0,51.62432
2017-01-03T16:21:00Z,14.766668,89.528968,8.820606,173.14568,2017,1,3,2,16,21,0,56.06396
2017-01-03T16:22:00Z,14.7,85.021656,8.526746,142.46388,2017,1,3,2,16,22,0,47.08615
2017-01-03T16:23:00Z,14.7,82.08716,8.190856,106.18204,2017,1,3,2,16,23,0,36.08389
2017-01-03T16:24:00Z,14.7,81.491912,8.078687,103.92442,2017,1,3,2,16,24,0,35.52541
2017-01-03T16:25:00Z,14.616666,79.346856,7.982126,97.44108,2017,1,3,2,16,25,0,33.98287
2017-01-03T16:26:00Z,14.6,77.654136,7.943774,101.8588,2017,1,3,2,16,26,0,35.53119
2017-01-03T16:27:00Z,14.55,76.95008,7.863726,101.85206,2017,1,3,2,16,27,0,35.85418
2017-01-03T16:28:00Z,14.5,77.182608,7.888588,118.0843,2017,1,3,2,16,28,0,41.16733
2017-01-03T16:29:00Z,14.450002,78.57732,8.275113,196.1709,2017,1,3,2,16,29,0,65.57963
2017-01-03T16:30:00Z,14.400002,73.753256,8.006392,159.78816,2017,1,3,2,16,30,0,54.6995
2017-01-03T16:31:00Z,14.400002,74.694184,7.782509,133.63204,2017,1,3,2,16,31,0,46.69044
2017-01-03T16:32:00Z,14.400002,77.932136,7.850266,160.37054,2017,1,3,2,16,32,0,55.01412
2017-01-03T16:33:00Z,14.400002,72.28916,7.810921,152.79054,2017,1,3,2,16,33,0,52.76352
2017-01-03T16:34:00Z,14.400002,76.423512,7.92239,196.62342,2017,1,3,2,16,34,0,66.42871
2017-01-03T16:35:00Z,14.400002,72.959696,7.634657,159.08386,2017,1,3,2,16,35,0,54.97464
2017-01-03T16:36:00Z,14.400002,73.992248,7.276228,103.17766,2017,1,3,2,16,36,0,37.71672
2017-01-03T16:37:00Z,14.400002,77.056056,7.153216,100.07874,2017,1,3,2,16,37,0,36.84178
2017-01-03T16:38:00Z,14.400002,78.086928,7.026261,98.194088,2017,1,3,2,16,38,0,36.3922
2017-01-03T16:39:00Z,14.400002,81.523304,6.920943,98.511016,2017,1,3,2,16,39,0,36.56955
2017-01-03T16:40:00Z,14.366668,83.92376,6.828216,99.205944,2017,1,3,2,16,40,0,37.00738
2017-01-03T16:41:00Z,14.3,85.505064,6.773328,104.61392,2017,1,3,2,16,41,0,39.042
2017-01-03T16:42:00Z,14.3,84.637808,6.740303,110.38328,2017,1,3,2,16,42,0,40.92751
2017-01-03T16:43:00Z,14.3,84.034936,6.663763,106.3535,2017,1,3,2,16,43,0,39.76147
2017-01-03T16:44:00Z,14.2,84.106248,6.563586,100.99992,2017,1,3,2,16,44,0,38.61211
2017-01-03T16:45:00Z,14.2,84.013744,6.463426,99.512664,2017,1,3,2,16,45,0,38.27317
2017-01-03T16:46:00Z,14.2,83.721664,6.375543,98.593624,2017,1,3,2,16,46,0,38.10171
2017-01-03T16:47:00Z,14.2,84.411696,6.283267,98.75852,2017,1,3,2,16,47,0,38.26205
2017-01-03T16:48:00Z,14.2,83.893304,6.1957,100.34354,2017,1,3,2,16,48,0,38.88723
2017-01-03T16:49:00Z,14.2,84.936456,6.108431,101.8657,2017,1,3,2,16,49,0,39.46475
2017-01-03T16:50:00Z,14.2,86.664696,6.037307,106.64176,2017,1,3,2,16,50,0,41.0398
2017-01-03T16:51:00Z,14.2,86.660832,5.96602,114.42486,2017,1,3,2,16,51,0,43.59783
2017-01-03T16:52:00Z,14.233334,87.737792,5.951717,142.37896,2017,1,3,2,16,52,0,52.3123
2017-01-03T16:53:00Z,14.3,84.053704,5.923203,165.1609,2017,1,3,2,16,53,0,59.35159
2017-01-03T16:54:00Z,14.3,83.713264,5.815738,164.99102,2017,1,3,2,16,54,0,59.44376
2017-01-03T16:55:00Z,14.366668,86.445152,5.660849,149.42622,2017,1,3,2,16,55,0,54.38994
2017-01-03T16:56:00Z,14.400002,88.985688,5.451992,115.34872,2017,1,3,2,16,56,0,43.68539
2017-01-03T16:57:00Z,14.433334,93.261848,5.337275,115.43526,2017,1,3,2,16,57,0,43.64831
2017-01-03T16:58:00Z,14.5,94.5154,5.207058,104.15028,2017,1,3,2,16,58,0,39.94379
2017-01-03T16:59:00Z,14.416668,94.6598,5.085619,100.71294,2017,1,3,2,16,59,0,39.35826
2017-01-03T17:00:00Z,14.400002,94.045688,4.960913,98.92544,2017,1,3,2,17,0,0,40.06414
2017-01-03T17:01:00Z,14.400002,94.03372,4.837843,99.229064,2017,1,3,2,17,1,0,40.32085
2017-01-03T17:02:00Z,14.400002,90.620536,4.730234,107.06028,2017,1,3,2,17,2,0,43.00119
2017-01-03T17:03:00Z,14.400002,85.207648,4.589949,97.789152,2017,1,3,2,17,3,0,40.34244
2017-01-03T17:04:00Z,14.3,82.352992,4.44093,90.529232,2017,1,3,2,17,4,0,38.70423
2017-01-03T17:05:00Z,14.3,79.978072,4.304438,84.464672,2017,1,3,2,17,5,0,37.00288
2017-01-03T17:06:00Z,14.3,77.094856,4.176357,81.276376,2017,1,3,2,17,6,0,36.21047
2017-01-03T17:07:00Z,14.3,74.447464,4.055541,78.444136,2017,1,3,2,17,7,0,35.51724
2017-01-03T17:08:00Z,14.233334,71.473976,3.945283,78.718464,2017,1,3,2,17,8,0,36.07787
2017-01-03T17:09:00Z,14.2,71.3836,3.843922,83.064376,2017,1,3,2,17,9,0,37.72695
2017-01-03T17:10:00Z,14.2,70.508048,3.740587,86.776792,2017,1,3,2,17,10,0,39.05273
2017-01-03T17:11:00Z,14.2,68.62104,3.634604,88.732432,2017,1,3,2,17,11,0,39.84327
2017-01-03T17:12:00Z,14.2,65.673212,3.535852,89.164608,2017,1,3,2,17,12,0,40.16047
2017-01-03T17:13:00Z,14.133332,64.50682,3.444312,91.325512,2017,1,3,2,17,13,0,41.26257
2017-01-03T17:14:00Z,14.1,64.04278,3.353724,93.143184,2017,1,3,2,17,14,0,42.10341
2017-01-03T17:15:00Z,14.183334,62.821508,3.251976,82.786936,2017,1,3,2,17,15,0,38.62982
2017-01-03T17:16:00Z,14.166666,62.71194,3.153202,79.310112,2017,1,3,2,17,16,0,37.72873
2017-01-03T17:17:00Z,14.1,64.028908,3.055647,79.797072,2017,1,3,2,17,17,0,38.26496
2017-01-03T17:18:00Z,14.1,63.415196,2.958008,76.243352,2017,1,3,2,17,18,0,37.27738
2017-01-03T17:19:00Z,14.1,63.643752,2.85791,68.919656,2017,1,3,2,17,19,0,35.0842
2017-01-03T17:20:00Z,14.1,62.801236,2.759513,65.455664,2017,1,3,2,17,20,0,34.13003
2017-01-03T17:21:00Z,14.05,62.069128,2.664321,64.81166,2017,1,3,2,17,21,0,34.27139
2017-01-03T17:22:00Z,14.0,60.82092,2.570347,63.109236,2017,1,3,2,17,22,0,34.08499
2017-01-03T17:23:00Z,13.966668,59.166324,2.476295,61.042944,2017,1,3,2,17,23,0,33.72107
2017-01-03T17:24:00Z,13.900002,56.677964,2.385137,58.386308,2017,1,3,2,17,24,0,33.32001
2017-01-03T17:25:00Z,13.900002,55.013852,2.295001,56.442448,2017,1,3,2,17,25,0,32.85094
2017-01-03T17:26:00Z,13.816668,52.195364,2.215147,53.792348,2017,1,3,2,17,26,0,32.51251
2017-01-03T17:27:00Z,13.8,49.884048,2.130158,50.64398,2017,1,3,2,17,27,0,31.73609
2017-01-03T17:28:00Z,13.733334,46.414212,2.044897,47.111892,2017,1,3,2,17,28,0,31.06727
2017-01-03T17:29:00Z,13.7,43.969112,1.959101,44.562588,2017,1,3,2,17,29,0,30.55348
2017-01-03T17:30:00Z,13.683334,41.159468,1.875621,41.78092,2017,1,3,2,17,30,0,29.89995
2017-01-03T17:31:00Z,13.6,36.97568,1.795275,37.900424,2017,1,3,2,17,31,0,29.1964
2017-01-03T17:32:00Z,13.566668,34.17062,1.717293,35.42252,2017,1,3,2,17,32,0,28.70134
2017-01-03T17:33:00Z,13.5,31.15378,1.649852,33.100688,2017,1,3,2,17,33,0,28.38469
2017-01-03T17:34:00Z,13.5,28.980052,1.578408,29.982804,2017,1,3,2,17,34,0,27.52836
2017-01-03T17:35:00Z,13.483334,26.83689,1.511309,27.883682,2017,1,3,2,17,35,0,27.05799
2017-01-03T17:36:00Z,13.400002,26.097616,1.445512,26.652068,2017,1,3,2,17,36,0,27.11407
2017-01-03T17:37:00Z,13.400002,24.031522,1.381372,25.371978,2017,1,3,2,17,37,0,26.82841
2017-01-03T17:38:00Z,13.400002,22.935404,1.319083,24.279578,2017,1,3,2,17,38,0,26.58278
2017-01-03T17:39:00Z,13.400002,21.621728,1.263266,22.408808,2017,1,3,2,17,39,0,26.08601
2017-01-03T17:40:00Z,13.316668,19.800182,1.2121,20.704348,2017,1,3,2,17,40,0,25.99224
2017-01-03T17:41:00Z,13.3,18.50117,1.158528,19.46628,2017,1,3,2,17,41,0,25.76218
2017-01-03T17:42:00Z,13.233334,17.662136,1.106933,17.875086,2017,1,3,2,17,42,0,25.61812
2017-01-03T17:43:00Z,13.2,15.889302,1.056513,16.651704,2017,1,3,2,17,43,0,25.4664
2017-01-03T17:44:00Z,13.2,14.704728,1.009286,15.640596,2017,1,3,2,17,44,0,25.22845
2017-01-03T17:45:00Z,13.1,13.161648,0.963729,13.471904,2017,1,3,2,17,45,0,25.04496
2017-01-03T17:46:00Z,13.1,11.820096,0.926467,11.796336,2017,1,3,2,17,46,0,24.58632
2017-01-03T17:47:00Z,13.1,9.914106,0.887706,10.531194,2017,1,3,2,17,47,0,24.26953
2017-01-03T17:48:00Z,13.05,9.516526,0.848818,9.843638,2017,1,3,2,17,48,0,24.31789
2017-01-03T17:49:00Z,13.0,9.328014,0.811219,9.623104,2017,1,3,2,17,49,0,24.50882
2017-01-03T17:50:00Z,13.0,9.296528,0.776234,9.506062,2017,1,3,2,17,50,0,24.51788
2017-01-03T17:51:00Z,12.933334,8.286719,0.746036,8.473322,2017,1,3,2,17,51,0,24.52581
2017-01-03T17:52:00Z,12.900002,6.979424,0.72738,7.651794,2017,1,3,2,17,52,0,24.45182
2017-01-03T17:53:00Z,12.85,5.607596,0.700677,5.968694,2017,1,3,2,17,53,0,24.18608
2017-01-03T17:54:00Z,12.8,5.872483,0.674895,5.86364,2017,1,3,2,17,54,0,24.39024
2017-01-03T17:55:00Z,12.783334,4.470389,0.651699,5.125845,2017,1,3,2,17,55,0,24.28085
2017-01-03T17:56:00Z,12.7,4.234102,0.631758,4.837633,2017,1,3,2,17,56,0,24.56718
2017-01-03T17:57:00Z,12.7,3.717716,0.620265,4.083215,2017,1,3,2,17,57,0,24.35226
2017-01-03T17:58:00Z,12.616666,3.479959,0.603656,3.354265,2017,1,3,2,17,58,0,24.49468
2017-01-03T17:59:00Z,12.6,3.328713,0.586749,3.622292,2017,1,3,2,17,59,0,24.67374
2017-01-03T18:00:00Z,12.6,3.554473,0.573437,3.771336,2017,1,3,2,18,0,0,25.76363
2017-01-03T18:01:00Z,12.6,3.061114,0.561826,3.431741,2017,1,3,2,18,1,0,25.67985
2017-01-03T18:02:00Z,12.5,3.10163,0.550627,3.430512,2017,1,3,2,18,2,0,26.11032
2017-01-03T18:03:00Z,12.5,2.760529,0.543511,2.93564,2017,1,3,2,18,3,0,25.96884
2017-01-03T18:04:00Z,12.5,3.284844,0.537609,3.169525,2017,1,3,2,18,4,0,26.04141
2017-01-03T18:05:00Z,12.5,3.271421,0.533808,2.975136,2017,1,3,2,18,5,0,25.98503
2017-01-03T18:06:00Z,12.416668,2.985906,0.530002,2.924611,2017,1,3,2,18,6,0,26.32647
2017-01-03T18:07:00Z,12.400002,2.895781,0.526998,2.964588,2017,1,3,2,18,7,0,26.41412
2017-01-03T18:08:00Z,12.400002,2.730803,0.523394,2.568776,2017,1,3,2,18,8,0,26.29635
2017-01-03T18:09:00Z,12.333334,2.707888,0.520592,2.882693,2017,1,3,2,18,9,0,26.67782
2017-01-03T18:10:00Z,12.3,2.506331,0.517396,2.698954,2017,1,3,2,18,10,0,26.76632
2017-01-03T18:11:00Z,12.266666,2.157081,0.514291,2.574464,2017,1,3,2,18,11,0,26.87605
2017-01-03T18:12:00Z,12.2,2.717072,0.514484,2.964754,2017,1,3,2,18,12,0,27.26759
2017-01-03T18:13:00Z,12.166668,2.303758,0.515493,2.297856,2017,1,3,2,18,13,0,27.20128
2017-01-03T18:14:00Z,12.1,2.811571,0.511183,2.599189,2017,1,3,2,18,14,0,27.57143
2017-01-03T18:15:00Z,12.1,2.29377,0.50967,2.59456,2017,1,3,2,18,15,0,27.58101
2017-01-03T18:16:00Z,12.066668,2.302158,0.506579,2.490447,2017,1,3,2,18,16,0,27.69091
2017-01-03T18:17:00Z,12.0,2.817068,0.503277,2.688733,2017,1,3,2,18,17,0,28.02698
2017-01-03T18:18:00Z,12.0,1.999464,0.515129,2.182368,2017,1,3,2,18,18,0,27.86549
2017-01-03T18:19:00Z,11.966668,2.281099,0.512928,2.441347,2017,1,3,2,18,19,0,28.08444
2017-01-03T18:20:00Z,11.900002,2.492492,0.510323,2.88471,2017,1,3,2,18,20,0,28.50254
2017-01-03T18:21:00Z,11.900002,2.080316,0.508017,2.375603,2017,1,3,2,18,21,0,28.35152
