Datetime,Ambient Temperature [ºC],Diffuse Radiation [W/m2],Ultraviolet [W/m2],Global Radiation [W/m2],Datetime.year,Datetime.month,Datetime.day-of-month,Datetime.day-of-week,Datetime.hour,Datetime.minute,Datetime.second,A_Optimal - Power DC [W]
2017-01-03T23:47:00Z,7.4,2.0227,0.506587,2.07526,2017,1,3,2,23,47,0,56.95684
2017-01-03T23:48:00Z,7.4,1.852656,0.506193,1.996679,2017,1,3,2,23,48,0,56.93053
2017-01-03T23:49:00Z,7.3,1.85625,0.506276,2.159371,2017,1,3,2,23,49,0,57.41976
2017-01-03T23:50:00Z,7.3,1.96491,0.504382,2.200605,2017,1,3,2,23,50,0,57.43774
2017-01-03T23:51:00Z,7.3,2.056521,0.504079,2.063779,2017,1,3,2,23,51,0,57.39016
2017-01-03T23:52:00Z,7.250001,1.984296,0.502575,2.124981,2017,1,3,2,23,52,0,57.63101
2017-01-03T23:53:00Z,7.200001,1.867942,0.506899,2.122663,2017,1,3,2,23,53,0,57.838
2017-01-03T23:54:00Z,7.166666,2.086994,0.511915,2.393992,2017,1,3,2,23,54,0,58.06657
2017-01-03T23:55:00Z,7.1,1.98091,0.510915,2.414509,2017,1,3,2,23,55,0,58.3643
2017-01-03T23:56:00Z,7.1,2.470979,0.510108,2.794051,2017,1,3,2,23,56,0,58.49768
2017-01-03T23:57:00Z,7.0,2.161605,0.510218,2.530876,2017,1,3,2,23,57,0,58.83841
2017-01-03T23:58:00Z,7.0,2.469395,0.508499,2.698433,2017,1,3,2,23,58,0,58.8998
2017-01-03T23:59:00Z,6.916667,2.457602,0.506802,2.836625,2017,1,3,2,23,59,0,59.312
2017-01-04T00:00:00Z,6.9,2.67475,0.506403,2.74076,2017,1,4,3,0,0,0,39.34678
2017-01-04T00:01:00Z,6.866667,2.085501,0.505298,2.493693,2017,1,4,3,0,1,0,39.40806
2017-01-04T00:02:00Z,6.8,2.272595,0.505193,2.638497,2017,1,4,3,0,2,0,39.7468
2017-01-04T00:03:00Z,6.8,2.495584,0.505605,2.948236,2017,1,4,3,0,3,0,39.85395
2017-01-04T00:04:00Z,6.8,2.126243,0.507114,2.385318,2017,1,4,3,0,4,0,39.65458
2017-01-04T00:05:00Z,6.8,2.45592,0.508907,2.324009,2017,1,4,3,0,5,0,39.62863
2017-01-04T00:06:00Z,6.8,1.635042,0.510819,2.056601,2017,1,4,3,0,6,0,39.53319
2017-01-04T00:07:00Z,6.8,1.845041,0.513414,2.137337,2017,1,4,3,0,7,0,39.55572
2017-01-04T00:08:00Z,6.8,1.657108,0.514015,1.621362,2017,1,4,3,0,8,0,39.37416
2017-01-04T00:09:00Z,6.8,1.638535,0.514826,1.717444,2017,1,4,3,0,9,0,39.40625
2017-01-04T00:10:00Z,6.9,1.632083,0.514125,1.637917,2017,1,4,3,0,10,0,38.94742
2017-01-04T00:11:00Z,6.9,1.645438,0.513818,1.488583,2017,1,4,3,0,11,0,38.89566
2017-01-04T00:12:00Z,6.9,1.638275,0.513116,1.594588,2017,1,4,3,0,12,0,38.93425
2017-01-04T00:13:00Z,6.9,1.653058,0.512112,1.622798,2017,1,4,3,0,13,0,38.94611
2017-01-04T00:14:00Z,6.9,1.654508,0.511713,1.784251,2017,1,4,3,0,14,0,39.0035
2017-01-04T00:15:00Z,6.9,1.661312,0.510525,1.500519,2017,1,4,3,0,15,0,38.90643
2017-01-04T00:16:00Z,6.933333,1.661939,0.509718,1.613552,2017,1,4,3,0,16,0,38.80354
2017-01-04T00:17:00Z,7.0,1.654573,0.509306,1.505717,2017,1,4,3,0,17,0,38.47833
2017-01-04T00:18:00Z,7.0,1.640553,0.507311,1.618172,2017,1,4,3,0,18,0,38.5218
2017-01-04T00:19:00Z,7.0,1.642681,0.505596,1.701241,2017,1,4,3,0,19,0,38.55436
2017-01-04T00:20:00Z,7.033333,1.6516,0.505596,1.310383,2017,1,4,3,0,20,0,38.27322
2017-01-04T00:21:00Z,7.1,1.658188,0.506311,1.60568,2017,1,4,3,0,21,0,38.087
2017-01-04T00:22:00Z,7.1,1.646374,0.505097,1.471111,2017,1,4,3,0,22,0,38.04231
2017-01-04T00:23:00Z,7.1,1.641586,0.505605,1.34126,2017,1,4,3,0,23,0,37.99579
2017-01-04T00:24:00Z,7.1,1.660985,0.51355,1.551506,2017,1,4,3,0,24,0,38.05344
2017-01-04T00:25:00Z,7.1,1.671533,0.51245,1.63147,2017,1,4,3,0,25,0,38.08365
2017-01-04T00:26:00Z,7.133333,1.668574,0.510538,1.578705,2017,1,4,3,0,26,0,37.92488
2017-01-04T00:27:00Z,7.200001,1.672476,0.510538,1.584663,2017,1,4,3,0,27,0,37.6387
2017-01-04T00:28:00Z,7.200001,1.683607,0.50874,1.285758,2017,1,4,3,0,28,0,37.53753
2017-01-04T00:29:00Z,7.200001,1.664407,0.50814,1.354001,2017,1,4,3,0,29,0,37.5627
2017-01-04T00:30:00Z,7.3,1.654626,0.507535,1.116295,2017,1,4,3,0,30,0,37.04825
2017-01-04T00:31:00Z,7.3,1.662792,0.506425,1.334887,2017,1,4,3,0,31,0,37.12707
2017-01-04T00:32:00Z,7.333334,1.667196,0.50703,1.233955,2017,1,4,3,0,32,0,36.94634
2017-01-04T00:33:00Z,7.4,1.664138,0.505829,1.252215,2017,1,4,3,0,33,0,36.66691
2017-01-04T00:34:00Z,7.4,1.669697,0.505829,1.234638,2017,1,4,3,0,34,0,36.66073
2017-01-04T00:35:00Z,7.483334,1.667984,0.504724,1.17428,2017,1,4,3,0,35,0,36.28148
2017-01-04T00:36:00Z,7.5,1.657607,0.504527,1.313763,2017,1,4,3,0,36,0,36.25872
2017-01-04T00:37:00Z,7.5,1.656938,0.50493,1.406824,2017,1,4,3,0,37,0,36.29053
2017-01-04T00:38:00Z,7.5,1.670877,0.50443,1.326496,2017,1,4,3,0,38,0,36.26335
2017-01-04T00:39:00Z,7.5,1.667137,0.504527,1.676922,2017,1,4,3,0,39,0,36.38598
2017-01-04T00:40:00Z,7.5,1.66005,0.503825,1.570355,2017,1,4,3,0,40,0,36.35006
2017-01-04T00:41:00Z,7.5,1.655051,0.50493,1.552066,2017,1,4,3,0,41,0,36.34144
2017-01-04T00:42:00Z,7.5,1.645348,0.503926,1.408768,2017,1,4,3,0,42,0,36.29326
2017-01-04T00:43:00Z,7.5,1.649666,0.504128,1.400101,2017,1,4,3,0,43,0,36.28981
2017-01-04T00:44:00Z,7.5,1.660652,0.50393,1.651558,2017,1,4,3,0,44,0,36.3783
2017-01-04T00:45:00Z,7.5,1.654949,0.50906,1.598482,2017,1,4,3,0,45,0,36.34939
2017-01-04T00:46:00Z,7.5,1.656789,0.511875,1.614362,2017,1,4,3,0,46,0,36.34929
2017-01-04T00:47:00Z,7.416667,1.644829,0.510472,1.80249,2017,1,4,3,0,47,0,36.7784
2017-01-04T00:48:00Z,7.4,1.645168,0.510279,1.844778,2017,1,4,3,0,48,0,36.86567
2017-01-04T00:49:00Z,7.4,1.651703,0.509766,1.687336,2017,1,4,3,0,49,0,36.81151
2017-01-04T00:50:00Z,7.333334,1.641962,0.510078,1.790544,2017,1,4,3,0,50,0,37.13534
2017-01-04T00:51:00Z,7.3,2.04818,0.510376,2.120925,2017,1,4,3,0,51,0,37.39361
2017-01-04T00:52:00Z,7.283334,1.844716,0.510485,2.238323,2017,1,4,3,0,52,0,37.50712
2017-01-04T00:53:00Z,7.200001,2.225474,0.50967,2.453817,2017,1,4,3,0,53,0,37.94363
2017-01-04T00:54:00Z,7.200001,2.065364,0.510073,2.379758,2017,1,4,3,0,54,0,37.91727
2017-01-04T00:55:00Z,7.116667,2.272523,0.511476,2.342538,2017,1,4,3,0,55,0,38.2612
2017-01-04T00:56:00Z,7.1,2.479692,0.509981,2.65787,2017,1,4,3,0,56,0,38.44625
2017-01-04T00:57:00Z,7.033334,2.187887,0.509666,2.399067,2017,1,4,3,0,57,0,38.64519
2017-01-04T00:58:00Z,7.0,2.420379,0.508767,2.269594,2017,1,4,3,0,58,0,38.74516
2017-01-04T00:59:00Z,7.0,2.060562,0.508065,1.711667,2017,1,4,3,0,59,0,38.55196
2017-01-04T01:00:00Z,6.983334,1.90064,0.507666,2.168044,2017,1,4,3,1,0,0,39.65638
2017-01-04T01:01:00Z,6.9,1.847212,0.50746,2.165843,2017,1,4,3,1,1,0,40.01649
2017-01-04T01:02:00Z,6.9,1.838593,0.506965,1.824871,2017,1,4,3,1,2,0,39.89801
2017-01-04T01:03:00Z,6.9,1.85161,0.509174,2.09148,2017,1,4,3,1,3,0,39.98697
2017-01-04T01:04:00Z,6.9,1.651505,0.510477,1.795259,2017,1,4,3,1,4,0,39.88104
2017-01-04T01:05:00Z,6.933333,2.009691,0.513678,1.892499,2017,1,4,3,1,5,0,39.76363
2017-01-04T01:06:00Z,6.983334,1.646024,0.515988,1.660929,2017,1,4,3,1,6,0,39.46256
2017-01-04T01:07:00Z,6.9,1.854614,0.519592,1.819339,2017,1,4,3,1,7,0,39.87062
2017-01-04T01:08:00Z,6.966667,1.641309,0.520101,1.74551,2017,1,4,3,1,8,0,39.55601
2017-01-04T01:09:00Z,7.0,1.645268,0.521601,1.709363,2017,1,4,3,1,9,0,39.39618
2017-01-04T01:10:00Z,7.0,1.644203,0.520996,1.808271,2017,1,4,3,1,10,0,39.43207
2017-01-04T01:11:00Z,7.0,1.642661,0.513853,1.458548,2017,1,4,3,1,11,0,39.32388
2017-01-04T01:12:00Z,7.0,1.63507,0.508429,1.550326,2017,1,4,3,1,12,0,39.36698
2017-01-04T01:13:00Z,7.0,1.640982,0.507425,1.706682,2017,1,4,3,1,13,0,39.42378
2017-01-04T01:14:00Z,7.0,1.633621,0.506921,1.485753,2017,1,4,3,1,14,0,39.34738
2017-01-04T01:15:00Z,7.0,1.64561,0.505316,1.581098,2017,1,4,3,1,15,0,39.384
2017-01-04T01:16:00Z,7.0,1.657964,0.505417,1.39576,2017,1,4,3,1,16,0,39.31881
2017-01-04T01:17:00Z,7.0,1.645441,0.504321,1.384432,2017,1,4,3,1,17,0,39.31708
2017-01-04T01:18:00Z,7.066666,1.639787,0.503417,1.572276,2017,1,4,3,1,18,0,39.09649
2017-01-04T01:19:00Z,7.033334,1.645808,0.501712,1.509255,2017,1,4,3,1,19,0,39.22194
2017-01-04T01:20:00Z,7.0,1.624841,0.503325,1.615707,2017,1,4,3,1,20,0,39.40019
2017-01-04T01:21:00Z,7.0,1.630015,0.50151,1.605841,2017,1,4,3,1,21,0,39.40037
2017-01-04T01:22:00Z,7.0,1.634529,0.500309,1.330626,2017,1,4,3,1,22,0,39.30632
2017-01-04T01:23:00Z,7.033334,1.644245,0.512459,1.597094,2017,1,4,3,1,23,0,39.2311
2017-01-04T01:24:00Z,7.1,1.651257,0.511656,1.385567,2017,1,4,3,1,24,0,38.87031
2017-01-04T01:25:00Z,7.1,1.654705,0.512156,1.242054,2017,1,4,3,1,25,0,38.819
2017-01-04T01:26:00Z,7.1,1.652905,0.510762,1.353903,2017,1,4,3,1,26,0,38.86101
2017-01-04T01:27:00Z,7.1,1.65424,0.509652,1.640275,2017,1,4,3,1,27,0,38.9636
2017-01-04T01:28:00Z,7.1,1.634979,0.50935,1.602951,2017,1,4,3,1,28,0,38.95118
2017-01-04T01:29:00Z,7.1,1.6345,0.508048,1.517736,2017,1,4,3,1,29,0,38.92393
2017-01-04T01:30:00Z,7.1,1.649554,0.507451,1.471898,2017,1,4,3,1,30,0,38.90903
2017-01-04T01:31:00Z,7.1,1.651741,0.507548,1.402737,2017,1,4,3,1,31,0,38.88459
2017-01-04T01:32:00Z,7.1,1.647022,0.50685,1.658496,2017,1,4,3,1,32,0,38.97564
2017-01-04T01:33:00Z,7.1,1.654516,0.505947,1.373844,2017,1,4,3,1,33,0,38.87768
2017-01-04T01:34:00Z,7.1,1.654526,0.505645,1.596507,2017,1,4,3,1,34,0,38.95632
2017-01-04T01:35:00Z,7.1,1.647082,0.50514,1.515063,2017,1,4,3,1,35,0,38.92882
2017-01-04T01:36:00Z,7.1,1.650806,0.507758,1.390989,2017,1,4,3,1,36,0,38.88005
2017-01-04T01:37:00Z,7.1,1.648258,0.510884,1.501868,2017,1,4,3,1,37,0,38.91263
2017-01-04T01:38:00Z,7.1,1.640274,0.510284,1.514874,2017,1,4,3,1,38,0,38.91842
2017-01-04T01:39:00Z,7.1,1.634452,0.509477,1.612616,2017,1,4,3,1,39,0,38.95431
2017-01-04T01:40:00Z,7.1,1.641068,0.508569,1.517637,2017,1,4,3,1,40,0,38.92283
2017-01-04T01:41:00Z,7.1,1.642092,0.508679,1.40976,2017,1,4,3,1,41,0,38.8848
2017-01-04T01:42:00Z,7.1,1.653455,0.507973,1.471563,2017,1,4,3,1,42,0,38.90785
2017-01-04T01:43:00Z,7.1,1.667484,0.506881,1.630309,2017,1,4,3,1,43,0,38.96565
2017-01-04T01:44:00Z,7.066667,1.656817,0.507377,1.515854,2017,1,4,3,1,44,0,39.0687
2017-01-04T01:45:00Z,7.016667,1.645476,0.506377,1.591733,2017,1,4,3,1,45,0,39.31352
2017-01-04T01:46:00Z,7.0,1.644651,0.504965,1.598419,2017,1,4,3,1,46,0,39.39078
2017-01-04T01:47:00Z,7.0,1.652434,0.504768,1.585929,2017,1,4,3,1,47,0,39.38678
2017-01-04T01:48:00Z,7.0,1.649291,0.504965,1.541946,2017,1,4,3,1,48,0,39.37097
2017-01-04T01:49:00Z,7.0,1.863925,0.504364,1.920141,2017,1,4,3,1,49,0,39.50417
2017-01-04T01:50:00Z,7.0,1.647293,0.504667,1.899511,2017,1,4,3,1,50,0,39.49689
2017-01-04T01:51:00Z,7.0,2.05172,0.504562,2.082863,2017,1,4,3,1,51,0,39.56032
2017-01-04T01:52:00Z,6.916667,1.647939,0.509696,1.581652,2017,1,4,3,1,52,0,39.7357
2017-01-04T01:53:00Z,6.9,1.861468,0.512112,2.042141,2017,1,4,3,1,53,0,39.96374
2017-01-04T01:54:00Z,6.9,2.178882,0.511314,2.565822,2017,1,4,3,1,54,0,40.14806
2017-01-04T01:55:00Z,6.9,1.68396,0.511121,1.927324,2017,1,4,3,1,55,0,39.92595
2017-01-04T01:56:00Z,6.9,1.64466,0.51191,1.824008,2017,1,4,3,1,56,0,39.88825
2017-01-04T01:57:00Z,6.9,1.652215,0.510911,1.807126,2017,1,4,3,1,57,0,39.88433
2017-01-04T01:58:00Z,6.9,1.638722,0.510713,1.895243,2017,1,4,3,1,58,0,39.91564
2017-01-04T01:59:00Z,6.9,1.649832,0.510113,1.82502,2017,1,4,3,1,59,0,39.89221
2017-01-04T02:00:00Z,6.9,1.648355,0.509718,1.903297,2017,1,4,3,2,0,0,40.79164
2017-01-04T02:01:00Z,6.933333,1.65006,0.508012,1.54557,2017,1,4,3,2,1,0,40.52556
2017-01-04T02:02:00Z,6.9,1.643866,0.50892,1.742094,2017,1,4,3,2,2,0,40.73676
2017-01-04T02:03:00Z,6.9,1.637388,0.50981,1.607768,2017,1,4,3,2,3,0,40.68791
2017-01-04T02:04:00Z,6.916667,1.644178,0.511117,1.497489,2017,1,4,3,2,4,0,40.57454
2017-01-04T02:05:00Z,7.0,1.652925,0.511919,1.384604,2017,1,4,3,2,5,0,40.17302
2017-01-04T02:06:00Z,7.0,1.656788,0.515523,1.433488,2017,1,4,3,2,6,0,40.18289
2017-01-04T02:07:00Z,7.0,1.653807,0.518838,1.6978,2017,1,4,3,2,7,0,40.26886
2017-01-04T02:08:00Z,7.0,1.646081,0.519733,1.334338,2017,1,4,3,2,8,0,40.1397
2017-01-04T02:09:00Z,7.0,1.646759,0.521342,1.519571,2017,1,4,3,2,9,0,40.20138
2017-01-04T02:10:00Z,7.0,1.650854,0.52114,1.33425,2017,1,4,3,2,10,0,40.13682
2017-01-04T02:11:00Z,7.0,1.652399,0.521548,1.582115,2017,1,4,3,2,11,0,40.22287
2017-01-04T02:12:00Z,7.0,1.659686,0.520338,1.435833,2017,1,4,3,2,12,0,40.17402
2017-01-04T02:13:00Z,7.0,1.655113,0.520241,1.802073,2017,1,4,3,2,13,0,40.30258
2017-01-04T02:14:00Z,7.0,1.649091,0.519834,1.69138,2017,1,4,3,2,14,0,40.26462
2017-01-04T02:15:00Z,7.0,1.654461,0.518838,1.383068,2017,1,4,3,2,15,0,40.15856
2017-01-04T02:16:00Z,7.0,1.853511,0.518334,1.914925,2017,1,4,3,2,16,0,40.34546
2017-01-04T02:17:00Z,6.933334,1.858608,0.518939,1.910673,2017,1,4,3,2,17,0,40.63099
2017-01-04T02:18:00Z,6.9,2.056042,0.517036,2.443352,2017,1,4,3,2,18,0,40.96513
2017-01-04T02:19:00Z,6.866667,1.715627,0.517536,2.009661,2017,1,4,3,2,19,0,40.95714
2017-01-04T02:20:00Z,6.8,2.673889,0.517532,2.606536,2017,1,4,3,2,20,0,41.45212
2017-01-04T02:21:00Z,6.733334,2.383415,0.516032,2.454198,2017,1,4,3,2,21,0,41.69075
2017-01-04T02:22:00Z,6.700001,2.344111,0.515133,2.528526,2017,1,4,3,2,22,0,41.86284
2017-01-04T02:23:00Z,6.700001,1.88394,0.514528,2.032968,2017,1,4,3,2,23,0,41.69157
2017-01-04T02:24:00Z,6.6,2.059883,0.513029,2.205509,2017,1,4,3,2,24,0,42.18699
2017-01-04T02:25:00Z,6.6,2.26355,0.514134,1.938538,2017,1,4,3,2,25,0,42.09068
2017-01-04T02:26:00Z,6.6,1.840176,0.513129,2.013504,2017,1,4,3,2,26,0,42.12007
2017-01-04T02:27:00Z,6.6,1.650485,0.511117,1.602921,2017,1,4,3,2,27,0,41.98071
2017-01-04T02:28:00Z,6.6,1.646622,0.511218,1.819082,2017,1,4,3,2,28,0,42.05627
2017-01-04T02:29:00Z,6.6,1.850512,0.511314,2.275829,2017,1,4,3,2,29,0,42.21563
2017-01-04T02:30:00Z,6.6,1.864739,0.51081,1.954576,2017,1,4,3,2,30,0,42.10402
2017-01-04T02:31:00Z,6.6,1.658675,0.509113,1.815973,2017,1,4,3,2,31,0,42.05939
2017-01-04T02:32:00Z,6.6,1.781054,0.509617,1.831783,2017,1,4,3,2,32,0,42.0636
2017-01-04T02:33:00Z,6.6,1.64233,0.509214,1.606195,2017,1,4,3,2,33,0,41.98571
2017-01-04T02:34:00Z,6.6,1.651194,0.507999,1.755657,2017,1,4,3,2,34,0,42.04051
2017-01-04T02:35:00Z,6.6,1.649971,0.507109,1.715822,2017,1,4,3,2,35,0,42.02834
2017-01-04T02:36:00Z,6.6,1.648893,0.506504,1.696594,2017,1,4,3,2,36,0,42.02283
2017-01-04T02:37:00Z,6.6,1.642274,0.506508,1.672676,2017,1,4,3,2,37,0,42.01445
2017-01-04T02:38:00Z,6.6,1.641851,0.504299,1.350166,2017,1,4,3,2,38,0,41.90587
2017-01-04T02:39:00Z,6.6,1.642698,0.503395,1.489962,2017,1,4,3,2,39,0,41.95668
2017-01-04T02:40:00Z,6.6,1.636734,0.503702,1.313652,2017,1,4,3,2,40,0,41.89429
2017-01-04T02:41:00Z,6.666667,1.651564,0.504,1.480129,2017,1,4,3,2,41,0,41.66373
2017-01-04T02:42:00Z,6.700001,1.648525,0.503102,1.517005,2017,1,4,3,2,42,0,41.53434
2017-01-04T02:43:00Z,6.700001,1.648725,0.5055,1.31317,2017,1,4,3,2,43,0,41.45808
2017-01-04T02:44:00Z,6.700001,1.655155,0.510231,1.686615,2017,1,4,3,2,44,0,41.57942
2017-01-04T02:45:00Z,6.700001,1.650922,0.509328,1.518485,2017,1,4,3,2,45,0,41.52232
2017-01-04T02:46:00Z,6.700001,1.65737,0.507916,1.291298,2017,1,4,3,2,46,0,41.44553
2017-01-04T02:47:00Z,6.766667,1.657538,0.508118,1.209404,2017,1,4,3,2,47,0,41.12816
2017-01-04T02:48:00Z,6.8,1.643621,0.507324,1.713669,2017,1,4,3,2,48,0,41.1624
2017-01-04T02:49:00Z,6.8,1.645978,0.507328,1.619289,2017,1,4,3,2,49,0,41.1293
2017-01-04T02:50:00Z,6.8,1.633677,0.506723,1.438938,2017,1,4,3,2,50,0,41.06735
2017-01-04T02:51:00Z,6.883334,1.650234,0.507434,1.399357,2017,1,4,3,2,51,0,40.69167
2017-01-04T02:52:00Z,6.950001,1.643072,0.510336,1.205574,2017,1,4,3,2,52,0,40.32968
2017-01-04T02:53:00Z,7.0,1.645032,0.50963,1.38664,2017,1,4,3,2,53,0,40.17836
2017-01-04T02:54:00Z,7.0,1.628324,0.507741,1.383456,2017,1,4,3,2,54,0,40.18109
2017-01-04T02:55:00Z,7.0,1.640345,0.507337,1.49357,2017,1,4,3,2,55,0,40.22046
2017-01-04T02:56:00Z,7.0,1.650997,0.506732,1.511195,2017,1,4,3,2,56,0,40.22783
2017-01-04T02:57:00Z,7.0,1.645203,0.506631,1.439588,2017,1,4,3,2,57,0,40.20295
2017-01-04T02:58:00Z,7.0,1.657644,0.506732,1.298636,2017,1,4,3,2,58,0,40.15332
2017-01-04T02:59:00Z,7.1,1.652193,0.505219,1.564907,2017,1,4,3,2,59,0,39.81731
2017-01-04T03:00:00Z,7.1,1.643496,0.506228,1.194601,2017,1,4,3,3,0,0,40.55671
2017-01-04T03:01:00Z,7.15,1.65182,0.50593,1.103334,2017,1,4,3,3,1,0,40.30911
2017-01-04T03:02:00Z,7.200001,1.653155,0.505824,1.335729,2017,1,4,3,3,2,0,40.17457
2017-01-04T03:03:00Z,7.200001,1.655595,0.506732,1.384659,2017,1,4,3,3,3,0,40.18988
2017-01-04T03:04:00Z,7.200001,1.666532,0.509341,1.246568,2017,1,4,3,3,4,0,40.13621
2017-01-04T03:05:00Z,7.200001,1.665109,0.511042,1.69573,2017,1,4,3,3,5,0,40.2902
2017-01-04T03:06:00Z,7.200001,1.657445,0.514647,1.29454,2017,1,4,3,3,6,0,40.14237
2017-01-04T03:07:00Z,7.200001,1.659814,0.51726,1.434685,2017,1,4,3,3,7,0,40.18622
2017-01-04T03:08:00Z,7.200001,1.663095,0.518457,1.572743,2017,1,4,3,3,8,0,40.23219
2017-01-04T03:09:00Z,7.200001,1.658918,0.519058,1.575956,2017,1,4,3,3,9,0,40.23211
2017-01-04T03:10:00Z,7.166666,1.664487,0.519562,1.50307,2017,1,4,3,3,10,0,40.34968
2017-01-04T03:11:00Z,7.1,1.669411,0.514734,1.779841,2017,1,4,3,3,11,0,40.74464
2017-01-04T03:12:00Z,7.1,1.666164,0.511213,1.911711,2017,1,4,3,3,12,0,40.79795
2017-01-04T03:13:00Z,7.1,2.067588,0.510613,2.123009,2017,1,4,3,3,13,0,40.87217
2017-01-04T03:14:00Z,7.1,1.661381,0.509604,1.798047,2017,1,4,3,3,14,0,40.76136
2017-01-04T03:15:00Z,7.1,1.653528,0.509705,1.759427,2017,1,4,3,3,15,0,40.74764
2017-01-04T03:16:00Z,7.1,1.656438,0.508411,1.435886,2017,1,4,3,3,16,0,40.63685
2017-01-04T03:17:00Z,7.1,1.654434,0.507806,1.602314,2017,1,4,3,3,17,0,40.6964
2017-01-04T03:18:00Z,7.1,1.656422,0.507609,1.797614,2017,1,4,3,3,18,0,40.76524
2017-01-04T03:19:00Z,7.1,1.648895,0.506605,1.792156,2017,1,4,3,3,19,0,40.76536
2017-01-04T03:20:00Z,7.1,1.648216,0.506701,1.589625,2017,1,4,3,3,20,0,40.69419
2017-01-04T03:21:00Z,7.1,1.648782,0.505496,1.553806,2017,1,4,3,3,21,0,40.68406
2017-01-04T03:22:00Z,7.1,1.65262,0.504698,1.832456,2017,1,4,3,3,22,0,40.78331
2017-01-04T03:23:00Z,7.1,1.665129,0.505298,1.601092,2017,1,4,3,3,23,0,40.70099
2017-01-04T03:24:00Z,7.1,1.65219,0.505,1.625895,2017,1,4,3,3,24,0,40.71031
2017-01-04T03:25:00Z,7.1,1.649462,0.505097,1.912089,2017,1,4,3,3,25,0,40.81043
2017-01-04T03:26:00Z,7.1,1.664631,0.504097,1.705538,2017,1,4,3,3,26,0,40.74001
2017-01-04T03:27:00Z,7.1,1.653385,0.503189,1.486638,2017,1,4,3,3,27,0,40.66515
2017-01-04T03:28:00Z,7.200001,1.646626,0.503707,1.187415,2017,1,4,3,3,28,0,40.12686
2017-01-04T03:29:00Z,7.200001,1.648867,0.502694,1.371334,2017,1,4,3,3,29,0,40.19335
2017-01-04T03:30:00Z,7.200001,1.644054,0.513827,1.677012,2017,1,4,3,3,30,0,40.27809
2017-01-04T03:31:00Z,7.200001,1.647774,0.514519,1.490682,2017,1,4,3,3,31,0,40.21139
2017-01-04T03:32:00Z,7.200001,1.659765,0.514423,1.562166,2017,1,4,3,3,32,0,40.2366
2017-01-04T03:33:00Z,7.15,1.651043,0.514221,1.623919,2017,1,4,3,3,33,0,40.47488
2017-01-04T03:34:00Z,7.1,1.649427,0.512428,1.666536,2017,1,4,3,3,34,0,40.70962
2017-01-04T03:35:00Z,7.1,1.648289,0.512831,1.701395,2017,1,4,3,3,35,0,40.72103
2017-01-04T03:36:00Z,7.1,1.634932,0.511924,1.577695,2017,1,4,3,3,36,0,40.67953
2017-01-04T03:37:00Z,7.166667,1.657363,0.512121,1.538694,2017,1,4,3,3,37,0,40.37715
2017-01-04T03:38:00Z,7.216667,1.663832,0.511621,1.285918,2017,1,4,3,3,38,0,40.07335
2017-01-04T03:39:00Z,7.3,1.666152,0.512419,1.575535,2017,1,4,3,3,39,0,39.81292
2017-01-04T03:40:00Z,7.3,1.662262,0.512717,1.468741,2017,1,4,3,3,40,0,39.7749
2017-01-04T03:41:00Z,7.216667,1.662315,0.512625,1.592115,2017,1,4,3,3,41,0,40.17865
2017-01-04T03:42:00Z,7.200001,1.870851,0.511823,1.773802,2017,1,4,3,3,42,0,40.31546
2017-01-04T03:43:00Z,7.200001,1.85207,0.512327,1.800603,2017,1,4,3,3,43,0,40.32389
2017-01-04T03:44:00Z,7.1,1.648398,0.511722,1.795573,2017,1,4,3,3,44,0,40.75626
2017-01-04T03:45:00Z,7.1,1.856332,0.511621,1.938896,2017,1,4,3,3,45,0,40.80616
2017-01-04T03:46:00Z,7.1,1.665765,0.512827,1.700142,2017,1,4,3,3,46,0,40.72055
2017-01-04T03:47:00Z,7.1,1.656893,0.511823,2.142614,2017,1,4,3,3,47,0,40.87767
2017-01-04T03:48:00Z,7.1,1.765499,0.511419,1.978645,2017,1,4,3,3,48,0,40.82073
2017-01-04T03:49:00Z,7.1,1.655219,0.510814,1.780881,2017,1,4,3,3,49,0,40.75292
2017-01-04T03:50:00Z,7.1,1.823151,0.511823,1.699262,2017,1,4,3,3,50,0,40.72186
2017-01-04T03:51:00Z,7.05,1.852617,0.510814,1.681377,2017,1,4,3,3,51,0,40.93374
2017-01-04T03:52:00Z,7.0,1.656609,0.510613,1.85694,2017,1,4,3,3,52,0,41.21237
2017-01-04T03:53:00Z,7.0,1.663565,0.510713,2.022364,2017,1,4,3,3,53,0,41.27013
2017-01-04T03:54:00Z,7.0,1.650898,0.511016,1.840054,2017,1,4,3,3,54,0,41.20566
2017-01-04T03:55:00Z,7.0,1.645647,0.511218,1.676214,2017,1,4,3,3,55,0,41.14784
2017-01-04T03:56:00Z,7.0,1.652702,0.512222,1.589106,2017,1,4,3,3,56,0,41.11528
2017-01-04T03:57:00Z,7.0,1.654053,0.511419,1.713075,2017,1,4,3,3,57,0,41.16034
2017-01-04T03:58:00Z,6.966667,1.852451,0.512428,1.685232,2017,1,4,3,3,58,0,41.29216
2017-01-04T03:59:00Z,6.966667,1.651781,0.511419,1.520922,2017,1,4,3,3,59,0,41.23713
2017-01-04T04:00:00Z,7.0,1.659407,0.511924,1.693331,2017,1,4,3,4,0,0,42.02358
2017-01-04T04:01:00Z,6.933334,1.855965,0.511117,1.650682,2017,1,4,3,4,1,0,42.298
